M200,R200,s_DM,q_DM,Mean_Vx_DM,Mean_Vy_DM,Mean_Vz_DM,sigma_DM_1D,sigma_DM_3D,z_form,c200c,NFW_chi2,c200c_NoSubs,NFW_chi2_NoSubs,c200c_Einasto_NoSubs,NFW_chi2_Einasto_NoSubs,MStar,MGas,MGas_Hot,MGas_T,s_Gas,q_Gas,dSigma_0,dSigma_1,dSigma_2,dSigma_3,dSigma_4,dSigma_5,dSigma_6,dSigma_7,dSigma_8,dSigma_9,dSigma_NoSubs_0,dSigma_NoSubs_1,dSigma_NoSubs_2,dSigma_NoSubs_3,dSigma_NoSubs_4,dSigma_NoSubs_5,dSigma_NoSubs_6,dSigma_NoSubs_7,dSigma_NoSubs_8,dSigma_NoSubs_9,MStar_BCG100
14.246117,1182.2192,0.7285772387939672,0.9606469753374648,302.8571472167969,-362.39276123046875,-197.75428771972656,619.4126586914062,944.6201087644257,0.24354018155467028,3.610318371666054,0.3365837645203022,4.034229216836561,0.22016735161981163,0.0,0.0,12.38559748165375,13.32757067642744,13.326733783906334,1.321948953759168,0.8242790127197629,0.9350175829708988,122796489.15397471,125446492.87599045,109556214.47891754,80539205.2585645,83225643.1300259,90660218.14025407,68181764.56505,52060999.814407155,48209891.67696314,40710617.685871124,129325143.0497781,121970312.90525597,109546347.03274533,92990405.93529889,83163764.4080402,84892922.64419535,69647280.88169672,52072070.51817691,43256329.87039067,35781099.97988405,11.680985078656839
14.229795,1167.4796,0.7123984210599775,0.7616850850474032,78.38262176513672,181.37916564941406,192.51983642578125,484.5931396484375,855.9621413787378,0.7910682489463392,3.548503868578686,0.1522667163240519,4.072168358701845,0.09024982333047125,0.0,0.0,12.317955026713344,13.333929770171023,13.332991103393491,1.4127056112172542,0.8787437766294836,0.9111954869145407,248479300.12679464,199479458.81208032,168554408.69049734,150143924.36637393,118488411.1818051,95534545.15490337,76394671.2780151,68762015.66047457,53266840.6115441,42151353.81929719,245532848.82442963,204369287.0175531,168618241.25441325,144450770.96075374,119016981.73417354,96594581.96629637,78861585.4210461,64645848.85730808,51707656.79641321,38254998.96054691,11.790732765669963
14.233492,1170.8396,0.6039334580921375,0.6528631067196226,-113.02022552490234,7.952868938446045,-202.3963623046875,645.943115234375,964.0560164350632,0.5030475232448832,5.191531944584759,1.2910544477996027,5.799582205431677,1.274292977301257,0.0,0.0,12.288002633129185,13.339035677647813,13.337506737337305,1.7079743943927326,0.8603313023273195,0.9234365608575024,183600458.15528178,156210666.00240082,133655203.07373399,122988815.75591195,110690581.876685,90469088.00986917,75624655.39014973,49604793.691187724,54173317.48775929,42226257.2304774,183446870.691294,157199874.88505334,136022346.19400808,123630567.89191753,109064518.5009695,90785797.08949937,74686881.98221521,56576250.07011877,50133454.63420926,37910947.07868369,11.750636770887642
14.230885,1168.4363,0.8078550258853686,0.9548383107658269,-117.32522583007812,-178.80613708496094,38.34497833251953,476.7294616699219,888.8083285460539,0.6761104112134777,4.924991412361308,0.17096356798729337,5.504452260997233,0.08900297818980178,0.0,0.0,12.348619606373813,13.350900249014764,13.35012137880025,1.483728264186398,0.9004381652523433,0.997437370513753,201191964.50112695,191778055.08787167,155773133.06475055,148278323.44289443,127081200.59032577,104097427.51739413,86109876.50462417,74263895.01085594,55411322.588912666,41422380.70875382,206094797.5285989,183142844.35794663,158302445.3837425,142192902.1120982,125512513.61290845,103712381.40127876,84277920.3160228,69297177.56814116,52422108.74514097,38055347.41339447,11.846388562649107
14.137992,1088.0754,0.5587385134230117,0.8047535570239616,-77.88864135742188,145.87806701660156,11.091597557067871,479.28192138671875,876.0654566640263,0.4402978492477432,5.264859486842799,0.1873062212594476,5.839720873945661,0.22000441421963268,0.0,0.0,12.23535058721844,13.22892559308188,13.225592241053732,1.332952207682006,0.707909161144472,0.884340746161343,239023741.5230257,211076485.40901893,172200403.95251638,152189402.32276255,135274384.4227251,112403318.20200236,91727245.35443592,68130732.37505007,55591864.39431979,41578043.2492162,232698415.6844259,203615332.13139528,175969079.79061073,152082570.51725066,128349809.99597964,105809821.22796859,86511330.62578765,66586413.85323622,51443818.48138014,37400993.27697802,11.758753839380777
14.245949,1182.0176,0.6657243717052769,0.7676048536641773,-50.02403259277344,75.04068756103516,31.251415252685547,492.7953796386719,893.5074057430282,0.5030475232448832,4.579949109150377,0.27237718448665527,5.232147409515012,0.13522074210926305,0.0,0.0,12.346741618562966,13.370504709375412,13.369340148756775,1.5664667669244199,0.9045637514511085,0.9388829392196917,236626893.99608856,200669425.15227425,188435915.5194565,165015395.00414085,126858256.98353624,118538979.76600753,93795482.08285545,73041447.73487681,49903806.50159794,41787348.525777474,234618178.33202404,205007093.21193075,185178438.34532714,162804707.37279385,135746676.4436768,112015059.63429499,90607304.83687113,68993699.69062254,49225047.45079534,36881809.092299715,11.927609883563035
14.211502,1151.1738,0.7318091826556575,0.8701503864566523,147.81607055664062,-184.10910034179688,-101.96595001220703,535.9602661132812,891.2974099869414,0.8514709006246495,5.436108085557686,0.24395898303958347,5.953094173084218,0.272661054467462,0.0,0.0,12.286569437235148,13.343883545017428,13.342278200982621,1.5071994501899062,0.8692298965305714,0.9312977923684758,272379149.8167027,225067757.61141127,201529989.0928192,164896707.02377984,137386057.79401952,115392406.0644553,91653792.5347926,69153920.39248148,55725286.39813108,43021850.93546344,273051892.4368966,232796499.3637365,199345953.69559473,166841973.578042,137725875.45500344,111544391.61577019,89095475.2176867,69034893.19184676,53350595.48956568,40333210.694004275,11.885812929248562
13.915666,917.35535,0.6854818116848119,0.794262551559879,-373.8731994628906,264.6568298339844,647.7040405273438,405.8779602050781,738.9166185565665,0.9230008161779089,4.897234091813277,0.2084725457128404,5.349690373601888,0.09574863390801683,0.0,0.0,12.034064288863272,13.00740197632928,13.00620503567731,1.0514927936936262,0.7042644476940944,0.7751343604001224,290768289.2067359,247097781.53517795,196241590.45237896,160617379.78701618,127655849.96593393,99179548.66927768,78607647.51639,58916681.07633885,46180215.46326484,33675222.88419924,298222020.3532973,244624627.96867394,195825736.85358414,158212235.34776586,125635799.47889319,96552220.22153495,74745142.97461392,55949746.76376289,41752057.99706724,31813735.847279258,11.825873454966702
14.189775,1132.1979,0.7437958896253797,0.8307115487661995,-135.93222045898438,216.9081268310547,364.4007568359375,470.2586975097656,858.7769601485833,0.7910682489463392,5.437319843717395,0.1653976028458209,5.806118525829021,0.07762590411484017,0.0,0.0,12.301466413661677,13.313587478595563,13.313275600882555,1.463896463355782,0.8454734588700783,0.917152791583246,310647516.3177016,268353949.8962397,238591991.012057,202006182.68758693,169801239.15056485,138702182.1173735,110255825.82792379,80744504.4620382,58265271.322809175,41872513.859637685,302933702.4929875,269598387.06618506,234311948.48595196,199969790.83170047,169642702.15545017,138626300.09040385,106356471.91845791,78923192.74395418,58390704.91058472,40652382.630458444,11.880901265347134
14.214472,1153.8093,0.7401229220579564,0.8852880687452027,121.50897979736328,239.8369140625,299.47613525390625,541.5586547851562,887.3995417673937,0.5463921831410221,4.9409794145475505,0.6655567993304468,5.558483704604279,0.7728932421131877,0.0,0.0,12.263657523390231,13.338295420234386,13.336623591129602,1.5238893126701998,0.8762669341548157,0.9663798479290846,189065262.2767551,160492215.0642447,140229795.05835402,117872622.86050367,100206430.95408925,79281577.20716548,72293326.85936587,62711314.83877788,47690517.02651809,40603938.275278956,186155616.74969262,158717250.60470992,139403196.13955727,118339493.64223558,99728676.6297217,82072405.97494282,72150053.71803361,61004940.07567916,46975590.82279788,36921518.09581719,11.723888711423402
14.238367,1175.213,0.6466916466358661,0.8124024686293142,-94.29190063476562,891.51171875,-505.50177001953125,498.1051940917969,914.3321412840025,0.9505313515850327,5.4246287227573315,1.2649707985235192,5.806527032088197,1.0851956308204127,0.0,0.0,12.434710670439822,13.325414934695196,13.325332506807515,1.5776754834306597,0.8275298083162947,0.9063707249367402,269668356.6516449,215808234.0424496,180114708.8234949,147171578.3911908,129697100.65817022,108808307.36354557,88297553.27360936,66772779.931721844,56029799.021668345,43651454.68007551,271467677.01199394,218842414.44122392,178758905.6522956,152399203.1679474,127571194.87092349,106054965.60218228,85065968.58788143,66214588.59977831,52689010.773638554,39512614.81481605,11.972554733334684
14.184395,1127.5353,0.7272523290645476,0.8398873563181248,-146.24667358398438,-850.8106689453125,-189.5234375,508.1636047363281,870.1478919629574,0.7574413726158526,5.423030307619447,0.29683792155605954,5.91113043723297,0.1749997490552082,0.0,0.0,12.183578789386562,13.338860955867766,13.338090788409058,1.3649721651940399,0.884635215780621,0.9482641157954596,367550290.4405972,301523253.22263795,252519644.33899087,200518308.2947384,155123127.0482935,119488805.22127335,94865874.31110632,69931197.62241212,49956946.06780562,40465611.68883937,343663724.4663683,293792603.40965366,244037198.05470788,194579962.84927246,154047076.32198432,121013283.34979832,91512092.70104241,67798967.00571388,49031009.43860496,38149219.74721184,11.78997839341057
13.934812,930.9361,0.7000147989060026,0.7706838248836234,303.6322326660156,-237.84474182128906,81.2824478149414,425.9358215332031,702.44929731788,0.6214287452425136,5.257772220949155,0.8561615022805502,5.607801434344525,0.5202457491619369,0.0,0.0,12.06859584471496,13.044677345780041,13.044359080358811,1.0152584356124619,0.8059113831403333,0.8705224094062692,177512993.1340406,163721522.3389601,139051810.4862177,118560126.24191573,93900170.7980029,76408536.99274097,55809759.93159371,43489733.77240794,33050751.88476353,26914673.58116684,179316962.54457545,156183618.5775166,134087829.52908683,113807580.92654607,91980780.42943628,75417819.01441668,56557637.72664131,42394122.605520435,32560452.80008733,23607831.561473098,11.771229930195664
14.263532,1198.0885,0.6360963303213437,0.8238596455578086,78.99986267089844,-73.4688491821289,76.2968521118164,661.3663330078125,1065.3149710759296,0.14187620396956202,6.689173917765565,4.391432614131673,7.502520541128149,4.356029136051147,0.0,0.0,12.294650694344654,13.35153348068353,13.349850814570663,1.880806099626732,0.8612055112972078,0.9304917824226729,181885298.5732897,150200675.00383526,138330539.89868045,111890655.20469809,88874584.3512825,128282308.49424951,105382332.41183554,79385553.22651133,65854072.980849475,47793183.81997977,184860463.20741445,157225237.7128141,134638651.86305243,114720440.50075126,102196397.35900909,118132137.4136073,100623062.13137147,77277412.10067791,61291487.621898994,42768062.2501759,11.743388649005277
14.052853,1019.21844,0.6566951748663878,0.7157285778234069,-349.6099853515625,374.57421875,-781.3626708984375,415.1119384765625,703.4088176241982,0.38016786726023866,1.2024581631460838,0.7039292286630603,1.4442453390532395,0.3898930949610914,0.0,0.0,12.18878164449208,13.158066191355635,13.154494490822144,1.1077919900861497,0.8081737622543651,0.8399392268693312,116914800.94050494,90738539.476291,68151658.05507544,43291480.67120001,32694325.950032413,61662334.53233391,61612646.07190144,54710379.65333825,44343350.11305673,35889020.77193318,118915074.41922024,90280333.06680757,70721152.3483989,60464196.36273134,54907227.8287012,50606953.343607515,47569805.5048095,44715290.18442228,39911626.18498232,32094944.10782495,11.526681479751716
13.872737,887.6271,0.7184306999060399,0.8365946828485537,197.0930633544922,-138.15985107421875,217.17796325683594,377.80548095703125,694.1631818134989,0.2977176845174465,4.314939483695846,2.011253543424895,4.626972517510936,1.3604059710179175,0.0,0.0,11.940172398688462,12.966184824554624,12.961177953671399,0.9600178414151921,0.8009092467154186,0.8300276129455945,266507138.5463953,214133662.39230493,175936749.02547392,134697617.9936782,106232145.66217342,75853816.06925064,55331806.52568462,43002172.097440794,29514977.18196108,24679706.427437305,266326865.97418702,217420797.43685514,174139580.36285916,136182101.87173712,105386893.41698089,75128803.34401718,55182994.29001356,42578626.720332794,30208080.361063413,23295186.3798819,11.717128904135405
14.107824,1063.1741,0.718478059006613,0.7862717601916243,161.62937927246094,-40.43181610107422,15.359071731567383,429.69000244140625,787.7498508538503,0.2977176845174465,4.2970438476516595,0.682839754825008,4.653347242484676,0.43870403225868654,0.0,0.0,12.267174598721686,13.21346319582772,13.2123489755807,1.1522745065394613,0.8542418051403194,0.9172766596661825,326701020.3688572,267549775.98384666,209376015.09661615,159542071.16598165,119497770.74808979,100521477.78951393,88185727.33223963,64207799.139436945,50308705.80571897,38785532.625706606,320938512.35070187,262915867.48435652,206468229.43790936,157308326.88568997,124084664.85680741,100960143.70519969,83569075.07011351,63138491.22731049,48756376.03869662,38757512.867454514,11.916462470602188
14.172418,1117.2098,0.608535364054691,0.6607430756673669,-332.67803955078125,-122.07117462158203,-158.69970703125,465.77606201171875,871.0086847695342,0.9230008161779089,6.303324348295852,0.47711697552371246,6.787877580798169,0.3176206680161193,0.0,0.0,12.179349237355549,13.31942654771271,13.318483851541469,1.3545252768219274,0.828564924894431,0.9115435552072064,393763754.7272644,335162141.75350803,309142991.4793381,248907797.3157199,195485824.5951391,149802979.57679686,112799185.99600402,86289193.51696837,64032376.335009634,43707242.319316596,389396410.428828,345902967.629693,296626403.6720484,242694494.7248125,193092806.6844608,147859671.8303255,112874050.38871185,85169289.94660214,63999676.47229388,45328199.59723721,11.82464149902328
14.137789,1087.9008,0.44708654085210986,0.6248408079583289,-271.0809631347656,-67.1241226196289,-232.7337188720703,517.521728515625,911.2802559486165,0.2733533465784399,1.5519259057219883,0.9192226634891042,1.9013259902168755,0.11532234474342201,0.0,0.0,12.295272935292664,13.161760439790868,13.155652478378531,1.3309447567344594,0.5605402954833884,0.6670209747785653,126343057.57695526,74480988.00703359,61668083.99794653,102745261.75462133,81444389.12107626,72674877.03359151,61830742.59877637,38474134.59779995,40895066.1142462,42102573.94626747,107708026.85718566,84192176.99335355,78348054.21282396,73855753.60710746,65317408.367210954,57943575.77083087,49721897.37710138,38613584.437746264,34599158.528724715,33609849.476792775,11.40926624386314
13.96645,953.827,0.7197768704938382,0.8977272834664796,-437.6800842285156,-10.808037757873535,-109.66020202636719,437.2242126464844,747.5835341278729,0.9972942257819404,5.503043330544129,0.09619620689666804,6.008579571711493,0.05769039934324558,0.0,0.0,12.037285547347794,13.083498878851515,13.082405077545815,1.107769178481863,0.849374526653392,0.8667309696655654,218704234.7627843,193670811.08618486,162615688.6038088,135582974.29134983,116489427.24391383,94085735.78687857,73024145.4842067,56787501.26985985,42420939.05671208,32409852.223906737,218958803.82279587,190563092.124308,164601903.68013972,137902568.71298274,114733998.70780525,92028760.60983075,71129370.37412794,55653125.310825326,40993646.804153174,29916297.16389525,11.7411129708724
